pig_age_days,weight_kg,breed,daily_feed_kg,feed_freq,feed_type,fcr,weight_gain_kg_day,growth_stage,body_condition,temperature_c,health_status
177,115.2,LW_LR_Cross,4.17,2,Finisher_1,3.62,1.152,finisher,3.2,27.4,healthy
165,114.9,LW_LR_Cross,3.06,2,Finisher_1,3.53,0.868,finisher,3.0,26.8,healthy
164,115.2,Duroc,3.94,2,Finisher_1,3.45,1.141,finisher,3.3,29.4,healthy
151,100.3,Landrace,3.73,2,Finisher_2,2.98,1.251,finisher,3.1,29.8,healthy
41,5.0,Large_White,0.28,3,Pre_Starter_2,1.67,0.166,pre_starter,2.4,28.8,healthy
84,41.0,Duroc,1.58,3,Grower_2,2.31,0.686,grower,2.6,27.0,recovering
110,69.1,LW_LR_Cross,3.04,3,Grower_1,2.96,1.026,grower,2.4,32.9,healthy
56,6.7,Duroc,0.35,2,Starter_1,2.02,0.175,starter,2.0,27.8,healthy
82,35.8,LW_LR_Cross,1.62,2,Grower_2,2.87,0.564,grower,2.5,30.3,healthy
96,37.8,Pietrain,1.38,3,Grower_1,2.65,0.522,grower,3.1,27.5,healthy
33,5.0,Large_White,0.33,3,Pre_Starter_2,1.72,0.192,pre_starter,2.6,25.4,healthy
31,5.0,Large_White,0.28,4,Pre_Starter_2,1.41,0.197,pre_starter,2.4,28.2,healthy
74,14.3,Landrace,0.56,2,Starter_1,2.0,0.279,starter,2.8,34.2,healthy
36,5.0,Large_White,0.32,3,Pre_Starter_2,1.5,0.211,pre_starter,2.9,30.4,healthy
28,5.0,Duroc,0.33,3,Pre_Starter_2,1.45,0.228,pre_starter,2.3,27.8,healthy
124,88.8,LW_LR_Cross,3.8,2,Grower_2,2.9,1.311,grower,2.7,29.4,healthy
79,17.5,Pietrain,0.82,2,Starter_2,2.14,0.381,starter,3.5,27.2,healthy
77,17.8,Landrace,0.98,2,Starter_2,1.98,0.494,starter,2.3,29.7,healthy
60,7.0,Large_White,0.38,2,Starter_1,2.13,0.177,starter,2.4,32.9,recovering
150,90.8,Landrace,3.34,3,Finisher_2,3.69,0.903,finisher,2.8,26.7,healthy
114,63.8,Landrace,2.52,2,Grower_1,2.9,0.87,grower,2.5,28.7,healthy
158,100.8,Landrace,3.06,2,Finisher_1,3.95,0.774,finisher,2.3,29.0,healthy
64,9.3,Large_White,0.47,2,Starter_2,2.32,0.202,starter,2.6,27.1,healthy
159,102.6,Landrace,3.63,2,Finisher_1,3.38,1.073,finisher,2.7,26.9,healthy
100,61.4,Large_White,2.83,2,Grower_2,2.72,1.039,grower,2.9,28.4,healthy
101,70.9,LW_LR_Cross,2.95,2,Grower_2,2.97,0.993,grower,2.5,26.4,healthy
22,5.0,Large_White,0.27,3,Pre_Starter_2,1.49,0.184,pre_starter,2.9,30.6,healthy
160,111.6,Large_White,4.06,2,Finisher_2,3.59,1.13,finisher,2.9,27.6,healthy
135,97.1,Large_White,3.76,2,Finisher_1,3.15,1.196,finisher,2.7,27.7,healthy
110,53.3,Landrace,2.36,2,Grower_1,2.73,0.862,grower,2.5,25.7,healthy
43,5.0,Duroc,0.31,3,Pre_Starter_2,1.51,0.206,pre_starter,2.4,26.0,healthy
166,123.9,Duroc,4.48,2,Finisher_1,3.23,1.387,finisher,3.4,26.8,healthy
82,22.1,Landrace,0.77,3,Grower_1,2.39,0.324,grower,2.4,26.8,healthy
133,105.7,Duroc,3.69,2,Finisher_1,3.88,0.949,finisher,2.5,25.4,healthy
148,80.2,Landrace,2.85,2,Finisher_2,3.04,0.94,finisher,3.4,30.1,healthy
82,40.4,Duroc,1.5,3,Grower_1,3.19,0.471,grower,2.1,31.6,healthy
58,5.0,Large_White,0.29,3,Starter_1,2.23,0.131,starter,3.2,27.6,healthy
81,22.4,Landrace,0.85,3,Grower_1,2.88,0.297,grower,2.0,25.8,healthy
149,86.2,Pietrain,2.89,2,Finisher_2,3.64,0.796,finisher,2.7,25.9,healthy
176,101.7,Pietrain,3.48,2,Finisher_1,3.72,0.935,finisher,2.8,28.6,healthy
169,117.5,Duroc,4.74,2,Finisher_2,3.38,1.404,finisher,3.3,28.3,healthy
142,92.0,Large_White,3.29,2,Finisher_2,3.39,0.972,finisher,3.1,24.1,healthy
130,84.6,Large_White,3.11,2,Grower_1,2.75,1.132,grower,3.4,22.8,healthy
33,5.0,LW_LR_Cross,0.32,3,Pre_Starter_2,1.55,0.204,pre_starter,2.1,28.2,healthy
175,115.9,Large_White,4.45,3,Finisher_1,3.3,1.348,finisher,2.5,29.8,healthy
120,85.7,Large_White,3.2,3,Grower_1,2.67,1.196,grower,3.2,31.0,healthy
155,114.1,Large_White,4.27,3,Finisher_1,4.1,1.04,finisher,3.7,26.5,healthy
42,5.0,Landrace,0.3,3,Pre_Starter_2,1.55,0.194,pre_starter,2.9,30.9,healthy
94,43.3,Large_White,1.75,3,Grower_1,2.51,0.696,grower,2.9,27.4,healthy
152,96.2,Landrace,3.12,3,Finisher_1,3.76,0.83,finisher,3.3,25.1,healthy
43,5.0,Landrace,0.29,3,Pre_Starter_2,1.46,0.198,pre_starter,2.1,32.5,healthy
139,94.3,LW_LR_Cross,3.49,2,Finisher_1,3.32,1.053,finisher,2.8,24.0,healthy
90,40.4,Large_White,1.56,3,Grower_1,3.41,0.458,grower,2.7,27.6,healthy
104,56.7,Landrace,2.06,2,Grower_2,2.82,0.73,grower,2.7,26.4,healthy
121,97.7,Duroc,3.79,3,Grower_1,2.6,1.458,grower,3.1,29.0,healthy
104,83.9,Duroc,3.6,2,Grower_1,2.65,1.355,grower,2.8,30.4,sick
48,5.0,Landrace,0.31,3,Pre_Starter_1,1.52,0.201,pre_starter,2.4,23.5,healthy
156,81.9,Pietrain,2.71,3,Finisher_2,3.54,0.764,finisher,2.5,26.4,healthy
21,5.0,Large_White,0.35,3,Pre_Starter_1,1.57,0.22,pre_starter,2.5,30.4,healthy
83,19.8,Pietrain,0.66,2,Grower_1,2.37,0.277,grower,2.2,25.9,healthy
42,5.0,Landrace,0.3,3,Pre_Starter_2,1.33,0.228,pre_starter,2.5,24.1,sick
90,47.7,Large_White,1.65,2,Grower_1,2.75,0.598,grower,2.8,26.9,healthy
145,113.5,LW_LR_Cross,4.02,2,Finisher_1,3.34,1.203,finisher,2.8,26.5,healthy
169,130.9,Duroc,4.91,2,Finisher_2,3.18,1.547,finisher,3.3,30.0,healthy
116,80.6,Large_White,3.18,3,Grower_1,2.89,1.1,grower,3.1,28.2,healthy
99,54.9,Large_White,1.88,3,Grower_1,2.91,0.644,grower,2.6,26.2,healthy
25,5.0,Large_White,0.3,3,Pre_Starter_1,1.76,0.169,pre_starter,2.4,30.4,healthy
80,37.8,Duroc,1.98,3,Starter_2,2.14,0.926,starter,2.9,28.0,healthy
140,98.9,Large_White,3.73,2,Finisher_1,3.64,1.023,finisher,2.6,24.6,healthy
66,10.8,Large_White,0.48,2,Starter_2,1.97,0.244,starter,2.2,26.4,sick
154,109.3,Large_White,4.3,3,Finisher_1,4.31,0.996,finisher,2.8,26.7,healthy
76,33.0,Duroc,1.39,3,Starter_1,1.93,0.717,starter,2.6,33.0,healthy
130,72.0,Pietrain,2.47,3,Grower_1,2.71,0.91,grower,2.6,27.6,healthy
177,99.9,Pietrain,3.37,2,Finisher_1,3.79,0.89,finisher,3.1,24.8,recovering
124,90.3,Large_White,3.7,2,Grower_1,2.4,1.54,grower,2.5,27.6,healthy
97,61.4,LW_LR_Cross,2.79,2,Grower_1,2.78,1.004,grower,2.9,29.7,healthy
166,116.9,Duroc,4.37,2,Finisher_2,3.53,1.237,finisher,2.8,27.8,healthy
22,5.0,LW_LR_Cross,0.3,4,Pre_Starter_1,1.44,0.211,pre_starter,3.0,30.7,sick
28,5.0,Landrace,0.3,4,Pre_Starter_2,1.66,0.184,pre_starter,2.8,29.9,healthy
95,38.6,Landrace,1.25,2,Grower_1,2.92,0.426,grower,2.7,29.7,healthy
145,81.4,Pietrain,2.47,2,Finisher_1,3.59,0.689,finisher,2.8,29.7,healthy
58,5.2,Large_White,0.24,3,Starter_2,2.01,0.118,starter,2.4,31.2,healthy
47,5.0,Landrace,0.32,4,Pre_Starter_2,1.45,0.219,pre_starter,1.7,30.7,healthy
40,5.0,Pietrain,0.32,4,Pre_Starter_2,1.19,0.266,pre_starter,2.6,25.3,healthy
160,97.7,Pietrain,3.77,2,Finisher_1,3.66,1.029,finisher,3.2,25.3,healthy
63,10.5,LW_LR_Cross,0.56,2,Starter_1,2.19,0.257,starter,2.3,29.5,healthy
51,5.0,Duroc,0.28,3,Starter_2,2.0,0.141,starter,2.3,25.8,recovering
111,78.6,Large_White,3.16,2,Grower_1,2.43,1.304,grower,2.9,25.2,healthy
81,28.6,Large_White,1.1,3,Grower_1,2.68,0.411,grower,2.2,30.2,healthy
129,90.8,Landrace,3.27,2,Grower_2,2.68,1.221,grower,2.7,26.9,healthy
111,68.7,Landrace,2.46,2,Grower_1,2.69,0.915,grower,2.7,29.8,healthy
115,72.0,Large_White,2.58,2,Grower_2,2.93,0.884,grower,2.8,29.5,sick
163,119.0,Large_White,4.43,2,Finisher_1,3.11,1.425,finisher,3.6,28.1,healthy
164,114.5,Duroc,4.06,2,Finisher_1,3.44,1.18,finisher,3.0,30.2,healthy
33,5.0,Pietrain,0.27,4,Pre_Starter_2,1.48,0.181,pre_starter,2.6,29.3,healthy
133,97.4,LW_LR_Cross,2.87,3,Finisher_1,3.95,0.727,finisher,2.9,30.2,healthy
55,5.0,Pietrain,0.22,3,Starter_2,2.08,0.106,starter,2.6,24.5,healthy
169,95.2,Pietrain,3.09,3,Finisher_1,3.37,0.916,finisher,2.9,27.6,healthy
178,112.0,Duroc,3.57,2,Finisher_1,3.92,0.912,finisher,3.3,24.5,sick
68,13.8,LW_LR_Cross,0.85,3,Starter_2,1.76,0.485,starter,3.1,27.2,healthy
55,5.0,Duroc,0.23,2,Starter_1,1.87,0.126,starter,2.5,25.5,healthy
106,66.2,LW_LR_Cross,2.93,2,Grower_2,2.35,1.251,grower,2.7,25.5,recovering
179,142.2,LW_LR_Cross,5.02,2,Finisher_2,3.97,1.264,finisher,3.8,28.1,healthy
172,120.7,LW_LR_Cross,4.1,3,Finisher_1,3.56,1.15,finisher,3.5,32.0,healthy
134,100.3,Landrace,3.37,3,Finisher_1,3.44,0.979,finisher,3.0,28.8,healthy
120,82.4,Large_White,3.3,2,Grower_1,3.11,1.061,grower,3.2,28.7,healthy
180,110.7,Large_White,3.95,2,Finisher_1,3.33,1.187,finisher,3.5,24.4,recovering
119,95.0,Large_White,3.52,3,Grower_2,2.69,1.309,grower,2.8,32.3,healthy
23,5.0,Large_White,0.31,4,Pre_Starter_2,1.66,0.189,pre_starter,2.8,28.5,healthy
105,61.3,Large_White,2.4,2,Grower_1,2.66,0.905,grower,2.8,30.8,recovering
145,99.7,Landrace,3.03,2,Finisher_1,3.35,0.903,finisher,3.0,26.9,healthy
158,111.6,Landrace,3.69,2,Finisher_1,3.52,1.048,finisher,3.2,29.7,healthy
103,66.8,Duroc,3.11,3,Grower_1,2.89,1.077,grower,3.3,24.5,healthy
45,5.0,Large_White,0.31,3,Pre_Starter_2,1.61,0.19,pre_starter,2.7,28.8,healthy
88,45.6,Duroc,1.92,2,Grower_1,2.75,0.698,grower,3.0,29.8,recovering
81,42.8,Duroc,1.74,2,Grower_1,2.38,0.732,grower,3.0,32.2,healthy
49,5.0,Duroc,0.31,4,Pre_Starter_2,1.55,0.197,pre_starter,2.9,33.1,healthy
147,113.7,LW_LR_Cross,4.14,2,Finisher_1,3.56,1.161,finisher,3.2,30.0,healthy
39,5.0,Large_White,0.29,3,Pre_Starter_1,1.53,0.192,pre_starter,2.6,25.0,healthy
94,43.1,Large_White,1.78,3,Grower_2,2.61,0.683,grower,2.6,26.8,healthy
81,22.7,Landrace,0.91,3,Grower_2,2.33,0.391,grower,2.8,26.9,healthy
173,122.1,Large_White,3.84,3,Finisher_1,3.49,1.099,finisher,2.9,31.0,healthy
40,5.0,Duroc,0.33,4,Pre_Starter_1,1.36,0.242,pre_starter,2.6,28.0,healthy
68,10.3,Landrace,0.47,3,Starter_2,2.11,0.22,starter,2.2,28.7,healthy
107,65.3,Large_White,2.42,3,Grower_2,2.99,0.809,grower,3.4,33.1,healthy
172,118.2,Large_White,4.13,2,Finisher_2,3.04,1.359,finisher,2.7,27.7,healthy
159,108.7,Landrace,3.81,3,Finisher_1,3.29,1.159,finisher,3.1,25.5,healthy
130,105.4,Duroc,4.63,2,Grower_1,3.23,1.436,grower,2.7,29.3,sick
48,5.0,Duroc,0.26,3,Pre_Starter_1,1.43,0.18,pre_starter,2.1,25.7,healthy
79,28.1,Large_White,1.49,3,Starter_1,2.04,0.732,starter,2.8,26.1,healthy
153,107.8,Large_White,3.91,2,Finisher_1,3.76,1.038,finisher,3.4,27.9,healthy
71,17.6,Large_White,0.83,2,Starter_2,2.04,0.405,starter,2.4,33.6,healthy
169,129.1,Large_White,4.43,2,Finisher_1,3.83,1.157,finisher,3.2,27.2,healthy
32,5.0,LW_LR_Cross,0.31,4,Pre_Starter_1,1.64,0.19,pre_starter,3.1,29.6,healthy
70,15.7,Large_White,0.57,2,Starter_1,2.27,0.25,starter,3.3,27.4,healthy
152,107.0,Duroc,3.51,2,Finisher_1,3.55,0.988,finisher,2.9,28.4,healthy
133,109.6,LW_LR_Cross,4.3,3,Finisher_1,3.38,1.273,finisher,3.0,31.5,healthy
173,112.3,Large_White,3.73,2,Finisher_1,3.11,1.201,finisher,3.0,29.9,healthy
34,5.0,Landrace,0.29,3,Pre_Starter_1,1.56,0.187,pre_starter,2.8,28.1,healthy
52,5.0,LW_LR_Cross,0.25,2,Starter_1,2.25,0.112,starter,2.5,27.3,healthy
159,86.4,Pietrain,3.05,2,Finisher_1,3.28,0.93,finisher,3.1,31.8,healthy
166,100.1,Landrace,3.31,2,Finisher_1,3.31,1.0,finisher,2.9,32.4,healthy
175,111.1,Pietrain,3.59,2,Finisher_1,3.39,1.059,finisher,2.8,28.2,healthy
75,10.8,Pietrain,0.52,2,Starter_2,1.82,0.287,starter,2.7,30.2,healthy
140,88.1,Landrace,3.24,2,Finisher_1,3.54,0.914,finisher,2.7,30.8,healthy
95,48.9,LW_LR_Cross,2.17,2,Grower_1,2.67,0.811,grower,2.4,26.2,sick
41,5.0,Landrace,0.29,4,Pre_Starter_2,1.32,0.217,pre_starter,2.5,27.6,healthy
153,94.6,Landrace,3.11,2,Finisher_1,3.25,0.956,finisher,2.7,29.9,healthy
107,75.7,LW_LR_Cross,3.06,2,Grower_1,3.16,0.967,grower,2.7,28.7,healthy
79,16.4,Pietrain,0.86,2,Starter_2,2.02,0.425,starter,2.9,26.5,healthy
109,57.3,Landrace,2.38,3,Grower_2,3.16,0.752,grower,2.6,26.5,healthy
170,95.7,Large_White,3.21,2,Finisher_1,3.34,0.962,finisher,2.6,30.0,sick
103,74.1,Duroc,2.74,2,Grower_2,2.44,1.123,grower,3.0,25.7,healthy
85,45.1,Duroc,2.05,3,Grower_1,2.73,0.751,grower,3.0,27.1,healthy
84,44.0,Duroc,2.02,2,Grower_2,3.21,0.628,grower,2.6,25.9,healthy
91,49.5,LW_LR_Cross,1.85,2,Grower_1,2.22,0.834,grower,3.1,29.3,healthy
24,5.0,LW_LR_Cross,0.29,4,Pre_Starter_1,1.24,0.238,pre_starter,2.7,30.9,healthy
163,99.0,Landrace,3.65,2,Finisher_1,3.41,1.07,finisher,3.4,22.0,healthy
124,90.6,Large_White,3.73,3,Grower_2,3.06,1.217,grower,2.6,25.4,healthy
170,98.7,Landrace,2.81,3,Finisher_2,3.19,0.881,finisher,2.4,27.1,healthy
113,87.8,Duroc,3.38,2,Grower_2,2.84,1.188,grower,3.0,30.2,healthy
162,113.1,Duroc,4.37,2,Finisher_1,3.48,1.253,finisher,3.0,24.5,healthy
168,107.6,Landrace,3.77,3,Finisher_1,3.86,0.977,finisher,3.0,29.9,healthy
132,93.2,Landrace,3.38,2,Finisher_1,4.19,0.806,finisher,3.0,31.7,healthy
139,109.5,Large_White,4.09,2,Finisher_1,3.26,1.252,finisher,3.4,28.2,recovering
79,30.4,Large_White,1.55,2,Starter_1,1.93,0.805,starter,2.4,29.0,healthy
63,6.3,Landrace,0.32,3,Starter_2,1.99,0.161,starter,3.1,27.9,healthy
32,5.0,Large_White,0.29,4,Pre_Starter_2,1.38,0.207,pre_starter,2.4,24.1,healthy
60,5.0,Landrace,0.25,3,Starter_1,2.35,0.105,starter,2.7,26.8,sick
138,87.8,Landrace,3.09,2,Finisher_2,3.17,0.977,finisher,3.0,30.3,recovering
40,5.0,Duroc,0.36,3,Pre_Starter_2,1.69,0.213,pre_starter,2.3,30.1,healthy
151,101.4,Large_White,3.3,2,Finisher_1,3.37,0.978,finisher,3.1,29.7,healthy
176,95.7,Pietrain,3.38,3,Finisher_1,3.48,0.971,finisher,2.6,27.6,healthy
110,73.4,Duroc,3.06,2,Grower_1,2.83,1.079,grower,2.2,29.7,sick
114,80.0,Duroc,3.55,2,Grower_2,2.68,1.325,grower,3.1,28.1,healthy
33,5.0,Duroc,0.31,4,Pre_Starter_1,1.62,0.193,pre_starter,2.8,23.7,sick
86,38.2,Large_White,1.66,2,Grower_1,2.91,0.573,grower,2.2,25.8,recovering
57,5.0,Landrace,0.23,2,Starter_1,2.31,0.1,starter,2.5,26.4,healthy
86,40.8,LW_LR_Cross,1.68,3,Grower_2,2.96,0.568,grower,2.3,24.8,healthy
56,5.0,Pietrain,0.25,2,Starter_1,1.76,0.14,starter,2.7,27.8,healthy
46,5.0,LW_LR_Cross,0.29,4,Pre_Starter_2,1.48,0.195,pre_starter,2.9,29.9,healthy
95,62.8,Duroc,2.7,2,Grower_2,3.2,0.845,grower,2.5,32.6,healthy
128,87.5,Large_White,3.76,2,Grower_1,2.66,1.416,grower,2.2,26.4,healthy
63,8.3,Large_White,0.41,3,Starter_1,2.3,0.179,starter,2.7,26.5,healthy
170,127.8,Duroc,5.0,2,Finisher_1,3.72,1.345,finisher,3.2,30.3,healthy
168,90.8,Landrace,2.93,3,Finisher_1,3.74,0.784,finisher,2.6,26.4,healthy
28,5.0,Large_White,0.27,3,Pre_Starter_2,1.18,0.231,pre_starter,2.4,30.8,healthy
49,5.0,Pietrain,0.3,4,Pre_Starter_2,1.56,0.193,pre_starter,2.3,28.1,healthy
60,5.0,Landrace,0.23,3,Starter_2,2.42,0.097,starter,2.5,27.2,healthy
178,102.5,Landrace,3.01,2,Finisher_1,3.24,0.93,finisher,3.2,27.4,recovering
148,89.6,Pietrain,2.79,3,Finisher_1,3.98,0.7,finisher,3.0,32.4,healthy
104,44.2,Pietrain,1.85,2,Grower_1,2.85,0.65,grower,2.8,27.8,healthy
136,81.8,Landrace,3.06,2,Finisher_1,3.26,0.94,finisher,2.5,24.8,healthy
164,92.1,Pietrain,2.77,3,Finisher_2,3.41,0.811,finisher,2.7,32.6,healthy
82,37.6,LW_LR_Cross,1.36,3,Grower_1,2.37,0.575,grower,3.0,30.0,healthy
27,5.0,Landrace,0.28,3,Pre_Starter_2,1.51,0.189,pre_starter,2.2,28.6,healthy
65,11.0,Large_White,0.6,3,Starter_2,2.08,0.287,starter,2.3,22.0,healthy
175,95.9,Large_White,3.3,2,Finisher_1,4.21,0.784,finisher,3.1,26.4,healthy
108,62.7,Landrace,2.42,2,Grower_2,2.9,0.836,grower,2.2,27.8,healthy
93,38.3,Landrace,1.43,3,Grower_1,3.16,0.453,grower,2.4,24.7,healthy
57,5.3,LW_LR_Cross,0.26,3,Starter_2,1.8,0.146,starter,2.8,26.8,healthy
139,77.3,Pietrain,2.76,3,Finisher_2,3.45,0.8,finisher,2.4,25.4,healthy
77,12.8,Pietrain,0.61,3,Starter_1,2.06,0.297,starter,2.3,28.8,healthy
28,5.0,LW_LR_Cross,0.3,3,Pre_Starter_2,1.37,0.219,pre_starter,2.7,30.1,healthy
115,83.1,LW_LR_Cross,3.56,3,Grower_2,2.75,1.296,grower,2.5,29.9,healthy
137,102.7,Landrace,3.54,2,Finisher_1,3.79,0.934,finisher,3.2,29.9,recovering
130,85.5,Large_White,3.66,2,Grower_1,3.41,1.075,grower,2.9,26.3,sick
40,5.0,Duroc,0.3,3,Pre_Starter_2,1.62,0.183,pre_starter,2.4,32.3,sick
144,95.9,Landrace,3.36,3,Finisher_1,3.29,1.023,finisher,2.3,28.7,healthy
73,14.4,Landrace,0.76,2,Starter_2,1.99,0.381,starter,2.6,23.1,healthy
139,107.1,Duroc,4.46,2,Finisher_1,3.19,1.4,finisher,2.5,29.4,healthy
32,5.0,LW_LR_Cross,0.28,3,Pre_Starter_1,1.54,0.181,pre_starter,2.0,26.0,healthy
37,5.0,Landrace,0.29,4,Pre_Starter_2,1.72,0.168,pre_starter,2.6,27.4,healthy
84,21.6,Pietrain,0.74,2,Grower_1,2.88,0.257,grower,2.7,28.7,healthy
62,6.7,Large_White,0.31,3,Starter_2,2.0,0.155,starter,1.9,29.0,healthy
114,107.9,Duroc,4.54,2,Grower_2,2.78,1.631,grower,2.9,30.7,healthy
177,97.8,Large_White,2.83,2,Finisher_2,3.56,0.795,finisher,3.0,28.5,recovering
167,110.3,LW_LR_Cross,4.08,2,Finisher_1,4.0,1.02,finisher,3.0,31.3,sick
31,5.0,Large_White,0.31,3,Pre_Starter_1,1.62,0.194,pre_starter,2.6,27.0,healthy
118,92.0,Duroc,3.84,2,Grower_1,2.54,1.511,grower,2.8,30.7,healthy
91,44.0,Large_White,1.65,3,Grower_1,2.65,0.622,grower,3.0,24.8,healthy
128,88.3,Large_White,3.47,2,Grower_2,3.11,1.117,grower,2.9,24.7,healthy
78,20.4,Landrace,1.17,3,Starter_2,2.08,0.562,starter,2.9,29.2,healthy
54,5.0,Landrace,0.23,2,Starter_1,1.63,0.144,starter,2.5,25.0,healthy
40,5.0,Large_White,0.28,3,Pre_Starter_1,1.66,0.169,pre_starter,2.2,30.2,healthy
70,10.6,Landrace,0.42,3,Starter_1,1.92,0.221,starter,2.6,29.0,healthy
122,98.4,Duroc,4.46,2,Grower_1,2.62,1.699,grower,2.5,30.5,healthy
158,111.5,Duroc,3.66,2,Finisher_2,3.81,0.96,finisher,3.1,29.8,sick
180,111.6,Large_White,3.93,3,Finisher_1,3.79,1.037,finisher,3.5,30.8,healthy
72,24.8,Duroc,1.52,3,Starter_2,1.98,0.769,starter,2.6,30.7,recovering
35,5.0,Large_White,0.31,3,Pre_Starter_2,1.57,0.198,pre_starter,2.5,28.6,healthy
104,54.2,Landrace,2.18,3,Grower_2,2.65,0.824,grower,3.0,27.8,healthy
151,96.8,Large_White,3.29,2,Finisher_1,3.28,1.004,finisher,3.0,30.8,healthy
57,7.5,Duroc,0.4,3,Starter_2,1.93,0.209,starter,3.2,32.5,healthy
146,110.3,Large_White,3.89,2,Finisher_1,3.4,1.144,finisher,2.9,27.4,healthy
60,7.9,LW_LR_Cross,0.42,2,Starter_1,1.88,0.225,starter,2.6,30.8,healthy
92,37.4,Landrace,1.2,3,Grower_1,3.02,0.397,grower,3.0,27.5,healthy
60,6.8,Large_White,0.35,2,Starter_2,2.02,0.174,starter,2.1,27.2,healthy
76,25.5,Large_White,1.32,2,Starter_1,1.81,0.729,starter,2.8,29.5,healthy
171,122.1,LW_LR_Cross,5.31,2,Finisher_1,3.31,1.604,finisher,2.9,30.0,healthy
124,108.3,Duroc,4.55,2,Grower_1,2.49,1.822,grower,2.9,29.5,healthy
159,114.5,Duroc,4.29,2,Finisher_1,3.48,1.233,finisher,3.2,28.4,healthy
130,101.6,LW_LR_Cross,4.27,3,Grower_1,3.16,1.351,grower,2.7,28.5,healthy
156,122.5,LW_LR_Cross,4.53,3,Finisher_1,3.59,1.263,finisher,2.9,24.8,healthy
113,82.0,Duroc,3.12,3,Grower_1,2.83,1.106,grower,2.8,28.3,healthy
114,71.8,Large_White,3.05,2,Grower_2,2.43,1.253,grower,2.8,31.4,healthy
76,13.0,Pietrain,0.57,3,Starter_1,2.27,0.252,starter,2.3,30.9,recovering
80,26.2,Large_White,1.35,2,Starter_1,2.01,0.672,starter,2.8,26.5,healthy
158,100.4,Duroc,3.42,2,Finisher_1,3.53,0.968,finisher,2.6,29.5,healthy
59,9.3,Duroc,0.48,3,Starter_2,1.77,0.272,starter,2.0,29.3,healthy
48,5.0,Pietrain,0.27,3,Pre_Starter_1,1.48,0.185,pre_starter,2.4,32.2,healthy
69,9.8,Landrace,0.47,2,Starter_2,1.82,0.26,starter,2.7,30.4,healthy
145,99.9,Duroc,3.65,2,Finisher_1,3.3,1.106,finisher,3.1,28.9,healthy
33,5.0,LW_LR_Cross,0.32,3,Pre_Starter_2,1.24,0.253,pre_starter,2.6,29.8,healthy
56,5.0,Large_White,0.25,2,Starter_2,1.61,0.154,starter,2.4,26.3,healthy
121,72.8,Landrace,3.04,2,Grower_1,3.34,0.91,grower,2.9,28.8,healthy
46,5.0,Duroc,0.3,3,Pre_Starter_2,1.53,0.197,pre_starter,2.5,33.1,healthy
106,74.2,LW_LR_Cross,3.12,2,Grower_1,3.09,1.012,grower,2.8,28.2,healthy
24,5.0,Large_White,0.28,4,Pre_Starter_2,1.46,0.192,pre_starter,1.8,27.1,healthy
102,69.6,Large_White,3.16,2,Grower_2,2.76,1.146,grower,2.7,31.2,healthy
147,98.7,Large_White,3.58,2,Finisher_1,3.18,1.126,finisher,2.3,27.2,healthy
108,69.9,Large_White,2.65,2,Grower_2,2.95,0.897,grower,3.4,25.8,recovering
147,110.3,LW_LR_Cross,4.52,2,Finisher_1,3.72,1.214,finisher,3.2,31.9,healthy
140,110.0,Duroc,4.22,3,Finisher_1,3.66,1.155,finisher,3.3,26.9,recovering
42,5.0,Duroc,0.3,4,Pre_Starter_1,1.5,0.198,pre_starter,2.4,27.9,healthy
150,86.2,Landrace,2.92,3,Finisher_1,3.59,0.814,finisher,2.8,27.4,healthy
51,5.0,Pietrain,0.22,3,Starter_1,1.91,0.113,starter,2.1,32.8,healthy
139,106.1,Large_White,3.35,2,Finisher_1,3.81,0.879,finisher,2.6,23.0,healthy
31,5.0,Landrace,0.32,3,Pre_Starter_2,1.3,0.25,pre_starter,2.4,29.5,healthy
66,8.8,Landrace,0.4,3,Starter_2,1.84,0.218,starter,2.4,24.9,recovering
116,80.8,Large_White,2.91,2,Grower_2,2.74,1.06,grower,3.0,30.7,healthy
30,5.0,Landrace,0.31,3,Pre_Starter_2,1.31,0.236,pre_starter,2.6,26.7,healthy
148,89.3,Landrace,3.5,2,Finisher_1,3.04,1.151,finisher,2.8,27.3,healthy
172,114.6,Large_White,4.41,3,Finisher_1,3.43,1.284,finisher,3.2,27.4,healthy
119,84.0,Large_White,3.94,2,Grower_2,2.69,1.464,grower,2.5,28.3,healthy
132,79.8,Pietrain,3.21,3,Finisher_1,3.45,0.929,finisher,2.5,25.7,sick
80,28.0,Large_White,1.3,2,Starter_1,2.0,0.648,starter,2.8,30.7,healthy
107,68.7,LW_LR_Cross,2.74,2,Grower_1,2.95,0.927,grower,2.9,26.5,healthy
165,112.6,Large_White,3.41,2,Finisher_1,3.53,0.966,finisher,3.2,27.0,healthy
85,24.3,Pietrain,0.84,3,Grower_2,3.24,0.261,grower,2.2,25.5,healthy
77,23.5,LW_LR_Cross,1.3,3,Starter_2,2.04,0.637,starter,2.3,30.6,healthy
126,88.5,LW_LR_Cross,3.69,2,Grower_1,3.19,1.157,grower,3.0,27.6,healthy
29,5.0,LW_LR_Cross,0.34,4,Pre_Starter_2,1.66,0.207,pre_starter,2.6,31.9,healthy
42,5.0,Large_White,0.28,4,Pre_Starter_2,1.67,0.167,pre_starter,3.1,22.0,healthy
161,107.7,Landrace,3.52,2,Finisher_2,3.03,1.16,finisher,2.6,30.0,healthy
